customer_id,tier,relationship_start,preferred_channel,is_active,age,region
508,Gold,2022-06-24,App Push,False,40,Sabah/Sarawak
509,Gold,2023-02-10,Email,True,47,Penang
510,Gold,2024-07-01,Email,False,35,Penang
511,Bronze,2022-11-24,Email,False,24,Johor
512,Bronze,2022-04-14,App Push,False,34,Penang
513,Silver,2022-10-30,WhatsApp,True,51,KL/Selangor
514,Bronze,2024-04-14,App Push,True,49,Penang
515,Bronze,2023-03-09,Email,True,38,Sabah/Sarawak
516,Bronze,2024-02-21,Email,False,37,Penang
517,Bronze,2022-11-11,WhatsApp,True,69,Penang
518,Silver,2023-05-21,App Push,True,54,KL/Selangor
519,Gold,2022-01-16,WhatsApp,True,34,KL/Selangor
520,Gold,2024-09-11,Email,True,51,Sabah/Sarawak
521,Gold,2022-05-28,Email,True,41,Penang
522,Silver,2024-06-24,App Push,True,57,Johor
523,Gold,2023-08-18,App Push,True,47,Johor
524,Bronze,2023-05-04,WhatsApp,False,31,KL/Selangor
525,Silver,2022-07-09,Email,True,40,Johor
526,Bronze,2022-03-06,Email,True,51,Others
527,Silver,2023-08-28,Email,True,27,Johor
528,Bronze,2022-12-01,Email,True,40,Johor
529,Gold,2024-04-03,Email,True,57,KL/Selangor
530,Bronze,2023-07-10,Email,True,24,KL/Selangor
531,Bronze,2023-09-08,Email,True,48,Johor
532,Gold,2022-12-28,WhatsApp,True,56,KL/Selangor
533,Bronze,2024-06-20,WhatsApp,True,24,Sabah/Sarawak
534,Bronze,2022-11-09,Email,True,51,Others
535,Silver,2022-12-12,WhatsApp,True,58,Others
536,Bronze,2024-08-26,Email,False,64,Johor
537,Gold,2023-03-29,WhatsApp,True,33,KL/Selangor
538,Gold,2023-02-07,Email,True,21,Johor
539,Bronze,2022-05-24,WhatsApp,True,54,Others
540,Bronze,2023-06-05,App Push,True,43,KL/Selangor
541,Bronze,2023-10-29,Email,True,55,Others
542,Silver,2022-06-11,WhatsApp,False,32,KL/Selangor
543,Bronze,2022-02-09,WhatsApp,True,54,KL/Selangor
544,Silver,2022-06-03,WhatsApp,True,52,Penang
545,Bronze,2022-04-09,Email,False,49,Others
546,Silver,2024-08-06,Email,True,39,Johor
547,Gold,2022-11-03,App Push,True,63,KL/Selangor
548,Gold,2023-05-19,Email,True,62,Penang
549,Gold,2024-01-16,Email,True,63,Johor
550,Bronze,2022-07-27,Email,True,69,Johor
551,Gold,2024-08-15,Email,False,29,Johor
552,Silver,2022-07-19,Email,True,64,KL/Selangor
553,Silver,2024-09-19,Email,True,22,KL/Selangor
554,Bronze,2022-10-30,WhatsApp,False,52,KL/Selangor
555,Bronze,2023-02-27,Email,False,31,Others
556,Silver,2023-07-22,Email,True,56,KL/Selangor
557,Bronze,2023-04-08,WhatsApp,True,24,Johor
558,Silver,2024-04-20,WhatsApp,True,57,KL/Selangor
559,Silver,2023-12-23,WhatsApp,True,58,KL/Selangor
560,Silver,2022-03-06,Email,False,22,KL/Selangor
561,Bronze,2022-06-03,WhatsApp,True,25,KL/Selangor
562,Bronze,2024-06-17,Email,True,45,Johor
563,Bronze,2022-01-31,Email,True,49,Sabah/Sarawak
564,Silver,2023-05-13,App Push,True,54,Johor
565,Silver,2024-09-26,Email,False,64,Sabah/Sarawak
566,Silver,2023-02-13,Email,False,69,Others
567,Gold,2023-09-17,Email,True,32,Johor
568,Silver,2024-04-11,WhatsApp,True,50,Penang
569,Silver,2024-08-17,Email,True,48,Sabah/Sarawak
570,Silver,2023-04-08,Email,False,55,KL/Selangor
571,Silver,2024-06-18,App Push,True,67,Others
572,Silver,2024-04-08,App Push,True,37,Penang
573,Silver,2024-06-07,WhatsApp,True,63,Others
574,Silver,2022-04-09,Email,True,53,Others
575,Bronze,2024-05-22,WhatsApp,True,52,KL/Selangor
576,Silver,2024-04-24,WhatsApp,True,59,KL/Selangor
577,Bronze,2023-04-26,Email,True,63,Others
578,Bronze,2022-12-08,Email,True,66,Penang
579,Silver,2022-03-22,WhatsApp,True,22,Johor
580,Silver,2022-09-10,Email,True,52,KL/Selangor
581,Bronze,2022-06-04,Email,True,22,KL/Selangor
582,Gold,2023-04-13,Email,True,34,Penang
583,Silver,2023-03-07,WhatsApp,False,23,Sabah/Sarawak
584,Bronze,2024-09-13,App Push,False,56,Johor
585,Silver,2022-09-16,App Push,False,59,Others
586,Silver,2022-03-13,App Push,False,23,Penang
587,Silver,2022-07-26,WhatsApp,True,39,KL/Selangor
588,Silver,2024-08-20,Email,True,62,KL/Selangor
589,Bronze,2022-04-29,App Push,True,61,Penang
590,Silver,2022-12-15,WhatsApp,True,28,Johor
591,Gold,2022-08-09,Email,False,63,KL/Selangor
592,Bronze,2024-07-17,WhatsApp,True,64,Johor
593,Silver,2022-02-02,Email,False,41,Johor
594,Gold,2024-04-05,App Push,False,60,Others
595,Gold,2023-11-12,Email,True,24,Others
596,Silver,2022-03-11,WhatsApp,False,67,KL/Selangor
597,Bronze,2024-01-04,Email,True,27,Sabah/Sarawak
598,Bronze,2023-04-02,App Push,True,46,Penang
599,Bronze,2023-04-08,Email,True,44,Others
600,Bronze,2023-05-28,App Push,True,47,Penang
601,Gold,2024-04-17,WhatsApp,False,34,Others
602,Silver,2023-12-31,Email,True,55,Sabah/Sarawak
603,Silver,2023-08-01,Email,True,21,Sabah/Sarawak
604,Bronze,2023-09-09,WhatsApp,True,69,KL/Selangor
605,Bronze,2023-05-08,Email,False,56,Penang
606,Silver,2022-06-29,Email,False,24,Penang
607,Bronze,2023-04-19,App Push,True,45,Others
608,Silver,2023-12-14,WhatsApp,True,31,KL/Selangor
609,Silver,2023-07-08,Email,True,66,Penang
610,Silver,2022-05-14,App Push,True,54,Johor
611,Bronze,2024-06-11,App Push,True,26,Others
612,Bronze,2023-09-06,Email,False,58,Others
613,Silver,2022-01-31,Email,True,41,Sabah/Sarawak
614,Bronze,2023-07-04,Email,False,50,Johor
615,Bronze,2023-03-09,App Push,True,42,KL/Selangor
616,Bronze,2023-07-07,Email,True,49,Johor
617,Bronze,2024-09-25,Email,True,59,Others
618,Bronze,2023-04-07,Email,True,57,Penang
619,Bronze,2024-08-08,Email,True,42,Penang
620,Gold,2024-02-14,WhatsApp,True,52,KL/Selangor
621,Bronze,2023-02-23,Email,True,23,Others
622,Silver,2023-01-15,Email,True,35,Penang
623,Silver,2024-02-23,Email,True,54,KL/Selangor
624,Bronze,2022-10-02,WhatsApp,True,30,Johor
625,Bronze,2023-02-09,Email,True,59,Others
626,Gold,2022-06-15,Email,True,28,Johor
627,Gold,2024-08-01,Email,True,55,Sabah/Sarawak
628,Silver,2022-11-11,WhatsApp,True,32,KL/Selangor
629,Silver,2022-03-25,App Push,True,49,Others
630,Gold,2023-04-21,Email,True,62,Sabah/Sarawak
631,Gold,2022-04-02,App Push,False,57,KL/Selangor
632,Bronze,2022-04-02,WhatsApp,True,23,Johor
633,Bronze,2024-06-17,WhatsApp,True,45,Penang
634,Silver,2022-04-23,Email,False,27,Others
635,Silver,2023-02-22,WhatsApp,True,59,KL/Selangor
636,Silver,2023-08-05,Email,True,69,Others
637,Silver,2022-03-27,Email,True,31,Johor
638,Gold,2022-09-21,Email,True,25,KL/Selangor
639,Silver,2024-01-26,Email,False,31,Sabah/Sarawak
640,Bronze,2023-10-06,App Push,True,42,KL/Selangor
641,Silver,2024-02-11,Email,False,63,KL/Selangor
642,Bronze,2023-08-23,Email,False,57,Others
643,Gold,2023-12-20,WhatsApp,True,23,KL/Selangor
644,Silver,2024-01-23,WhatsApp,False,64,Penang
645,Gold,2024-01-30,Email,True,32,KL/Selangor
646,Silver,2023-11-10,Email,True,27,KL/Selangor
647,Bronze,2024-01-18,WhatsApp,True,28,Sabah/Sarawak
648,Bronze,2024-04-09,Email,True,36,KL/Selangor
649,Silver,2022-07-07,Email,False,68,Others
650,Silver,2022-05-27,App Push,True,27,Sabah/Sarawak
651,Silver,2023-08-26,App Push,True,29,KL/Selangor
652,Bronze,2024-09-01,Email,True,47,KL/Selangor
653,Silver,2023-07-19,WhatsApp,False,60,KL/Selangor
654,Bronze,2023-05-01,Email,False,53,KL/Selangor
655,Silver,2022-01-10,App Push,True,54,Others
656,Bronze,2023-07-29,Email,True,63,Others
657,Bronze,2023-05-14,Email,False,29,KL/Selangor
658,Bronze,2023-04-21,App Push,True,52,Penang
659,Bronze,2022-01-19,App Push,True,31,KL/Selangor
660,Bronze,2023-01-22,App Push,True,44,Penang
661,Silver,2023-02-27,App Push,True,32,KL/Selangor
662,Bronze,2023-06-27,Email,False,40,KL/Selangor
663,Bronze,2022-06-23,Email,True,58,Others
664,Silver,2023-07-19,Email,False,39,Others
665,Silver,2022-09-15,App Push,False,69,KL/Selangor
666,Bronze,2024-05-01,WhatsApp,True,43,KL/Selangor
667,Silver,2024-02-06,WhatsApp,True,37,Johor
668,Gold,2022-04-25,Email,True,46,KL/Selangor
669,Bronze,2024-08-07,App Push,False,21,Sabah/Sarawak
670,Silver,2023-09-04,Email,True,60,Others
671,Silver,2022-05-14,WhatsApp,False,37,KL/Selangor
672,Silver,2024-03-04,Email,False,43,KL/Selangor
673,Bronze,2024-08-19,WhatsApp,True,56,KL/Selangor
674,Silver,2023-12-20,Email,True,37,KL/Selangor
675,Silver,2022-09-14,Email,True,36,KL/Selangor
676,Silver,2024-06-07,Email,True,31,Penang
677,Silver,2022-01-31,WhatsApp,True,60,KL/Selangor
678,Gold,2024-03-23,Email,True,27,KL/Selangor
679,Bronze,2024-06-09,Email,True,29,KL/Selangor
680,Bronze,2022-03-01,WhatsApp,True,22,Penang
681,Silver,2023-12-08,App Push,False,69,Johor
682,Silver,2022-07-12,Email,True,36,KL/Selangor
683,Bronze,2022-12-19,Email,True,65,Penang
684,Bronze,2022-08-11,Email,False,51,KL/Selangor
685,Silver,2022-02-12,Email,True,36,Others
686,Silver,2023-06-12,WhatsApp,True,22,Johor
687,Silver,2022-09-11,App Push,False,45,Johor
688,Bronze,2023-05-12,Email,True,65,Others
689,Gold,2023-04-09,Email,True,62,KL/Selangor
690,Gold,2024-05-02,Email,True,46,Johor
691,Silver,2023-03-04,WhatsApp,True,51,Others
692,Silver,2024-07-17,App Push,True,65,Others
693,Silver,2022-04-04,App Push,True,39,Penang
694,Silver,2022-05-02,App Push,False,45,KL/Selangor
695,Bronze,2022-05-28,Email,True,21,KL/Selangor
696,Silver,2022-04-26,Email,True,39,Johor
697,Silver,2022-05-11,Email,False,67,KL/Selangor
698,Silver,2024-02-25,WhatsApp,True,54,KL/Selangor
699,Bronze,2022-05-17,Email,False,64,Penang
700,Bronze,2024-08-13,WhatsApp,False,32,Others
701,Bronze,2022-06-13,WhatsApp,True,47,Johor
702,Bronze,2022-04-19,App Push,False,21,Sabah/Sarawak
703,Silver,2022-10-13,App Push,True,38,Johor
704,Gold,2023-02-12,App Push,True,21,KL/Selangor
705,Bronze,2023-02-24,Email,False,45,KL/Selangor
706,Silver,2024-06-06,App Push,False,40,Sabah/Sarawak
707,Bronze,2024-09-24,WhatsApp,True,51,Johor
708,Silver,2022-10-29,App Push,False,59,Others
709,Silver,2023-04-15,App Push,True,28,KL/Selangor
710,Gold,2023-11-14,WhatsApp,True,35,KL/Selangor
711,Bronze,2022-04-15,App Push,True,42,Others
712,Gold,2022-09-28,WhatsApp,True,32,Johor
713,Bronze,2022-01-28,App Push,True,38,Johor
714,Silver,2022-04-10,App Push,False,29,Penang
715,Bronze,2023-05-10,App Push,False,38,Others
716,Silver,2023-05-22,WhatsApp,True,21,Johor
717,Gold,2023-07-23,Email,False,31,Penang
718,Bronze,2024-01-11,Email,True,58,KL/Selangor
719,Bronze,2023-01-26,Email,True,38,Others
720,Bronze,2024-08-11,Email,True,34,Others
721,Bronze,2022-05-16,App Push,True,55,KL/Selangor
722,Silver,2024-08-20,Email,True,58,KL/Selangor
723,Silver,2024-02-22,WhatsApp,True,67,Sabah/Sarawak
724,Silver,2023-09-17,Email,True,65,Sabah/Sarawak
725,Bronze,2022-12-15,WhatsApp,False,62,KL/Selangor
726,Bronze,2024-02-01,Email,True,23,KL/Selangor
727,Silver,2023-04-15,Email,False,63,Others
728,Bronze,2022-02-18,App Push,True,43,Others
729,Bronze,2023-06-20,Email,True,52,Others
730,Bronze,2023-12-02,Email,True,55,Others
731,Silver,2023-12-08,Email,False,37,Penang
732,Bronze,2022-02-14,Email,True,27,Others
733,Silver,2022-07-09,WhatsApp,True,24,KL/Selangor
734,Silver,2023-09-29,Email,True,69,Johor
735,Gold,2023-12-13,App Push,False,47,KL/Selangor
736,Silver,2022-07-08,WhatsApp,True,23,KL/Selangor
737,Bronze,2024-03-11,Email,True,24,Johor
738,Gold,2022-12-16,Email,True,66,KL/Selangor
739,Silver,2023-09-18,WhatsApp,False,65,KL/Selangor
740,Silver,2023-10-29,App Push,True,31,Penang
741,Bronze,2023-05-18,WhatsApp,True,32,Penang
742,Silver,2023-11-15,Email,True,46,Others
743,Silver,2024-03-15,App Push,False,57,Others
744,Bronze,2024-05-07,Email,True,52,Others
745,Silver,2022-09-18,WhatsApp,True,64,KL/Selangor
746,Bronze,2022-07-04,Email,False,55,KL/Selangor
747,Bronze,2024-09-14,Email,True,62,Penang
748,Gold,2023-10-12,App Push,True,56,Johor
749,Bronze,2024-02-28,WhatsApp,True,52,Others
750,Silver,2024-03-24,Email,False,57,Sabah/Sarawak
751,Bronze,2024-06-11,Email,True,40,Others
752,Gold,2022-02-10,Email,True,68,Penang
753,Silver,2023-08-31,Email,True,31,Johor
754,Bronze,2023-06-13,WhatsApp,False,45,Others
755,Bronze,2022-03-17,App Push,True,45,KL/Selangor
756,Bronze,2023-03-25,Email,False,38,KL/Selangor
757,Silver,2024-03-12,App Push,True,52,KL/Selangor
758,Bronze,2023-08-08,WhatsApp,True,68,KL/Selangor
759,Bronze,2022-12-24,Email,True,37,KL/Selangor
760,Silver,2022-12-09,Email,True,23,Others
761,Silver,2022-05-09,Email,True,43,KL/Selangor
762,Silver,2022-08-04,Email,True,44,KL/Selangor
763,Bronze,2022-10-18,Email,False,28,Others
764,Gold,2022-01-08,WhatsApp,True,50,Penang
765,Bronze,2022-08-25,Email,True,49,Johor
766,Gold,2023-11-15,Email,True,46,Sabah/Sarawak
767,Bronze,2022-09-17,App Push,True,31,Sabah/Sarawak
768,Bronze,2023-02-26,Email,True,66,Johor
769,Silver,2024-09-04,WhatsApp,True,28,KL/Selangor
770,Silver,2023-07-05,Email,True,27,KL/Selangor
771,Bronze,2023-07-27,App Push,True,32,Sabah/Sarawak
772,Bronze,2023-01-19,WhatsApp,True,34,Others
773,Gold,2022-06-29,WhatsApp,True,46,Johor
774,Silver,2024-08-13,Email,True,63,Johor
775,Silver,2023-10-24,App Push,True,65,Others
776,Silver,2023-12-26,Email,True,65,Sabah/Sarawak
777,Silver,2023-11-19,WhatsApp,False,69,Johor
778,Silver,2023-09-22,Email,False,55,Others
779,Silver,2022-02-27,Email,False,62,Others
780,Silver,2023-12-15,Email,False,64,KL/Selangor
781,Bronze,2023-05-19,Email,False,23,KL/Selangor
782,Bronze,2023-09-24,Email,True,55,Others
783,Bronze,2024-03-07,App Push,False,32,Penang
784,Silver,2024-07-01,Email,True,43,Johor
785,Bronze,2023-10-13,Email,False,38,Penang
786,Bronze,2022-05-24,WhatsApp,False,68,Sabah/Sarawak
787,Bronze,2022-09-10,WhatsApp,True,50,KL/Selangor
788,Gold,2023-07-05,App Push,False,47,Others
789,Bronze,2023-09-17,Email,True,32,Others
790,Silver,2023-06-08,Email,True,43,KL/Selangor
791,Bronze,2023-01-02,Email,True,64,KL/Selangor
792,Silver,2024-02-22,WhatsApp,True,30,KL/Selangor
793,Bronze,2022-06-29,Email,True,45,Johor
794,Bronze,2022-07-27,App Push,False,27,Johor
795,Silver,2022-10-13,Email,False,37,Sabah/Sarawak
796,Bronze,2023-04-03,WhatsApp,False,53,Others
797,Bronze,2023-05-18,Email,False,46,Johor
798,Silver,2023-10-03,Email,True,36,Penang
799,Bronze,2023-07-14,App Push,True,54,Penang
800,Bronze,2024-01-15,WhatsApp,True,29,Sabah/Sarawak
801,Silver,2022-03-06,Email,False,61,Penang
802,Silver,2024-05-25,WhatsApp,True,28,KL/Selangor
803,Gold,2022-02-03,WhatsApp,False,28,Johor
804,Bronze,2024-09-04,Email,True,48,KL/Selangor
805,Gold,2022-08-27,WhatsApp,True,55,Others
806,Bronze,2022-02-14,Email,True,40,KL/Selangor
807,Gold,2023-02-16,Email,True,30,Sabah/Sarawak
808,Bronze,2024-09-08,Email,True,33,Penang
809,Bronze,2024-07-25,App Push,True,55,Johor
810,Silver,2023-08-01,WhatsApp,False,60,Johor
811,Bronze,2024-08-21,Email,False,38,Johor
812,Gold,2022-10-03,App Push,True,55,Penang
813,Bronze,2023-01-01,Email,True,47,Sabah/Sarawak
814,Silver,2023-04-12,Email,True,54,Sabah/Sarawak
815,Silver,2022-02-02,Email,True,47,Others
816,Silver,2024-04-09,Email,True,46,KL/Selangor
817,Silver,2024-09-16,WhatsApp,True,41,Penang
818,Bronze,2022-10-30,Email,True,31,Sabah/Sarawak
819,Bronze,2022-03-06,Email,True,34,KL/Selangor
820,Gold,2022-05-18,WhatsApp,True,64,Johor
821,Gold,2024-06-25,Email,False,30,Penang
822,Bronze,2023-04-18,WhatsApp,True,69,Sabah/Sarawak
823,Silver,2022-12-04,WhatsApp,False,60,Johor
824,Bronze,2023-06-23,Email,True,61,Johor
825,Gold,2022-12-29,Email,True,27,KL/Selangor
826,Bronze,2022-05-26,Email,True,66,KL/Selangor
827,Silver,2023-10-12,App Push,True,65,KL/Selangor
828,Bronze,2024-01-14,Email,True,29,Penang
829,Gold,2024-04-29,Email,True,54,KL/Selangor
830,Bronze,2024-03-10,Email,False,31,Others
831,Silver,2023-03-26,Email,False,23,Johor
832,Gold,2024-09-20,WhatsApp,True,58,Penang
833,Gold,2022-03-09,Email,False,54,KL/Selangor
834,Silver,2022-10-04,App Push,True,66,KL/Selangor
835,Silver,2023-01-23,Email,True,37,Others
836,Silver,2024-06-08,WhatsApp,True,50,Sabah/Sarawak
837,Bronze,2022-01-15,App Push,True,49,Others
838,Silver,2022-04-05,WhatsApp,True,37,KL/Selangor
839,Bronze,2024-05-07,App Push,True,38,Penang
840,Bronze,2022-03-07,Email,True,33,Others
841,Silver,2023-03-06,WhatsApp,False,48,Penang
842,Bronze,2024-05-02,WhatsApp,True,59,KL/Selangor
843,Bronze,2022-04-22,Email,True,68,KL/Selangor
844,Silver,2022-11-05,Email,True,62,Others
845,Silver,2023-06-26,Email,True,59,Johor
846,Silver,2024-02-14,Email,True,46,KL/Selangor
847,Gold,2023-02-24,Email,True,49,Others
848,Bronze,2024-05-19,App Push,False,62,Sabah/Sarawak
849,Bronze,2023-09-04,App Push,False,67,Others
850,Gold,2023-04-29,Email,False,46,Sabah/Sarawak
851,Silver,2024-01-17,App Push,True,25,Penang
852,Gold,2023-01-01,WhatsApp,True,50,Others
853,Bronze,2022-06-27,App Push,True,25,KL/Selangor
854,Bronze,2023-03-06,Email,False,25,Penang
855,Bronze,2022-11-09,WhatsApp,False,32,KL/Selangor
856,Silver,2023-02-02,WhatsApp,False,40,Others
857,Silver,2023-07-29,Email,False,24,Others
858,Bronze,2023-08-20,App Push,True,41,Johor
859,Gold,2023-09-02,WhatsApp,False,33,Sabah/Sarawak
860,Bronze,2024-06-02,App Push,True,47,KL/Selangor
861,Gold,2023-05-06,App Push,True,42,KL/Selangor
862,Bronze,2023-05-08,Email,False,38,Penang
863,Gold,2023-02-07,WhatsApp,False,32,Johor
864,Bronze,2023-10-06,Email,True,48,Others
865,Bronze,2024-06-16,Email,True,44,Penang
866,Gold,2022-12-01,Email,True,52,Johor
867,Silver,2024-03-08,WhatsApp,True,67,Johor
868,Silver,2023-08-06,App Push,True,53,KL/Selangor
869,Gold,2022-10-02,WhatsApp,True,30,Johor
870,Bronze,2024-04-14,Email,True,23,Penang
871,Gold,2023-08-27,Email,True,29,Johor
872,Gold,2022-06-20,WhatsApp,True,59,Others
873,Silver,2023-02-15,WhatsApp,True,57,Sabah/Sarawak
874,Gold,2023-03-17,Email,True,53,Penang
875,Silver,2022-10-31,Email,True,53,KL/Selangor
876,Bronze,2023-04-24,Email,True,49,Sabah/Sarawak
877,Gold,2024-05-28,Email,True,62,Penang
878,Silver,2023-08-30,App Push,False,23,KL/Selangor
879,Gold,2022-01-22,App Push,True,61,Others
880,Bronze,2024-06-21,Email,False,49,Others
881,Bronze,2023-10-31,App Push,True,52,Others
882,Silver,2022-10-04,Email,False,23,Penang
883,Silver,2023-03-01,WhatsApp,True,41,Others
884,Bronze,2023-03-15,Email,True,54,Johor
885,Bronze,2024-02-17,Email,True,64,KL/Selangor
886,Silver,2022-08-17,WhatsApp,True,43,Penang
887,Bronze,2022-03-03,Email,True,56,Others
888,Bronze,2023-04-01,Email,True,30,Others
889,Gold,2023-03-18,App Push,True,59,Sabah/Sarawak
890,Silver,2022-04-05,WhatsApp,False,69,KL/Selangor
891,Bronze,2023-09-20,WhatsApp,True,47,KL/Selangor
892,Silver,2022-06-27,App Push,True,44,Penang
893,Gold,2022-04-13,App Push,True,68,Others
894,Bronze,2023-03-30,App Push,False,58,KL/Selangor
895,Bronze,2022-08-27,App Push,True,63,KL/Selangor
896,Bronze,2022-07-03,App Push,True,27,Others
897,Bronze,2023-09-19,WhatsApp,False,41,KL/Selangor
898,Silver,2022-02-21,Email,True,41,Sabah/Sarawak
899,Gold,2022-06-24,App Push,True,29,Johor
900,Bronze,2024-07-09,App Push,False,61,Others
901,Bronze,2024-06-16,WhatsApp,True,68,Others
902,Bronze,2024-03-26,Email,True,23,Penang
903,Bronze,2022-06-27,WhatsApp,True,42,KL/Selangor
904,Bronze,2023-08-05,Email,True,68,Others
905,Bronze,2023-12-07,Email,True,60,KL/Selangor
906,Bronze,2024-04-20,Email,True,24,KL/Selangor
907,Silver,2023-12-04,WhatsApp,True,62,KL/Selangor
908,Gold,2024-02-20,App Push,True,63,KL/Selangor
909,Bronze,2024-02-13,Email,False,22,KL/Selangor
910,Silver,2023-09-10,WhatsApp,True,65,Others
911,Bronze,2024-01-03,WhatsApp,True,35,KL/Selangor
912,Silver,2023-03-30,App Push,False,52,Johor
913,Gold,2022-02-06,Email,False,37,Others
914,Gold,2023-03-18,App Push,False,62,Johor
915,Silver,2022-12-02,Email,True,56,Penang
916,Silver,2023-12-09,Email,True,47,Penang
917,Silver,2022-08-29,Email,False,26,Johor
918,Gold,2024-04-20,App Push,False,59,KL/Selangor
919,Bronze,2023-06-15,App Push,False,38,KL/Selangor
920,Silver,2022-05-21,WhatsApp,True,59,Others
921,Silver,2023-03-29,App Push,False,50,Sabah/Sarawak
922,Silver,2022-05-25,App Push,True,34,KL/Selangor
923,Bronze,2024-03-27,Email,True,33,Sabah/Sarawak
924,Silver,2022-07-14,App Push,True,34,Johor
925,Gold,2023-10-10,Email,True,66,Penang
926,Bronze,2022-06-14,Email,True,63,KL/Selangor
927,Bronze,2022-02-21,Email,True,53,KL/Selangor
928,Bronze,2022-05-09,Email,True,33,KL/Selangor
929,Silver,2023-11-19,Email,True,30,Sabah/Sarawak
930,Silver,2023-02-28,App Push,True,69,Johor
931,Silver,2022-11-18,App Push,True,30,KL/Selangor
932,Silver,2022-01-01,Email,True,42,Johor
933,Gold,2023-03-20,Email,True,42,Johor
934,Bronze,2024-02-28,WhatsApp,False,30,Johor
935,Bronze,2022-10-04,Email,True,57,Johor
936,Bronze,2024-05-05,Email,True,66,Penang
937,Gold,2023-03-23,WhatsApp,True,53,KL/Selangor
938,Bronze,2022-01-21,Email,True,41,KL/Selangor
939,Gold,2022-06-18,WhatsApp,True,61,Johor
940,Silver,2024-04-25,App Push,True,38,KL/Selangor
941,Bronze,2022-07-26,Email,True,40,Johor
942,Bronze,2023-08-12,Email,True,66,Sabah/Sarawak
943,Silver,2023-12-24,Email,True,57,KL/Selangor
944,Silver,2022-08-14,App Push,True,30,Others
945,Silver,2022-08-17,WhatsApp,True,21,Others
946,Gold,2022-11-06,WhatsApp,True,47,Penang
947,Bronze,2024-01-01,WhatsApp,True,34,Others
948,Silver,2024-07-23,App Push,True,50,KL/Selangor
949,Silver,2023-01-03,WhatsApp,True,40,KL/Selangor
950,Gold,2022-07-30,Email,True,28,Johor
951,Bronze,2023-08-06,Email,True,68,Johor
952,Bronze,2023-01-19,App Push,True,38,Others
953,Bronze,2022-05-27,Email,True,44,KL/Selangor
954,Silver,2023-09-26,Email,False,55,Sabah/Sarawak
955,Silver,2023-08-13,App Push,True,58,Johor
956,Silver,2022-09-07,Email,True,30,KL/Selangor
957,Silver,2022-04-27,WhatsApp,True,61,Penang
958,Silver,2022-07-24,Email,True,22,KL/Selangor
959,Bronze,2022-09-26,Email,True,51,KL/Selangor
960,Bronze,2023-08-01,Email,True,35,Sabah/Sarawak
961,Silver,2023-09-03,Email,True,46,KL/Selangor
962,Bronze,2024-09-05,Email,True,47,KL/Selangor
963,Silver,2023-01-18,Email,True,49,Sabah/Sarawak
964,Gold,2024-09-08,Email,True,46,KL/Selangor
965,Gold,2024-04-03,Email,True,69,KL/Selangor
966,Bronze,2022-02-15,WhatsApp,True,35,Others
967,Bronze,2023-08-19,App Push,True,43,KL/Selangor
968,Silver,2023-07-24,Email,True,62,Johor
