interaction_id,customer_id,campaign_id,send_date,channel,device_type,send_hour,opened,clicked,converted,revenue_rm,prior_engagements_90d,month
325,4705,204,2025-08-10,App Push,Mobile,12,0,0,0,0.0,3,2025-08
326,483,206,2025-09-17,App Push,Mobile,18,0,0,0,0.0,3,2025-09
327,538,201,2025-07-08,App Push,Desktop,9,1,0,0,0.0,2,2025-07
328,810,202,2025-09-17,WhatsApp,Mobile,18,1,0,0,0.0,1,2025-09
329,4966,202,2025-08-02,WhatsApp,Desktop,9,1,0,0,0.0,7,2025-08
330,2940,203,2025-09-18,App Push,Mobile,15,0,0,0,0.0,1,2025-09
331,2465,204,2025-08-31,App Push,Mobile,18,0,0,0,0.0,1,2025-08
332,4894,203,2025-07-04,App Push,Mobile,18,1,0,0,0.0,2,2025-07
333,2695,203,2025-08-08,App Push,Desktop,9,1,0,0,0.0,6,2025-08
334,3953,207,2025-07-23,App Push,Desktop,15,0,0,0,0.0,1,2025-07
335,4043,208,2025-09-12,WhatsApp,Mobile,15,1,0,0,0.0,4,2025-09
336,2146,206,2025-09-15,App Push,Desktop,12,1,0,0,0.0,4,2025-09
337,2817,210,2025-08-30,WhatsApp,Desktop,9,0,0,0,0.0,0,2025-08
338,1123,208,2025-07-10,WhatsApp,Desktop,12,1,0,0,0.0,4,2025-07
339,638,204,2025-07-16,App Push,Mobile,15,1,1,0,0.0,2,2025-07
340,1172,205,2025-09-26,Email,Mobile,12,1,0,0,0.0,1,2025-09
341,2357,201,2025-08-04,App Push,Mobile,15,1,0,0,0.0,0,2025-08
342,2140,205,2025-09-14,Email,Desktop,18,0,0,0,0.0,2,2025-09
343,3727,210,2025-09-20,WhatsApp,Desktop,9,0,0,0,0.0,3,2025-09
344,1058,202,2025-09-07,WhatsApp,Desktop,9,1,0,0,0.0,8,2025-09
345,2186,207,2025-09-09,App Push,Mobile,15,0,0,0,0.0,3,2025-09
346,2633,210,2025-07-21,WhatsApp,Desktop,9,0,0,0,0.0,3,2025-07
347,743,210,2025-09-21,WhatsApp,Mobile,9,1,0,0,0.0,1,2025-09
348,3105,210,2025-07-29,WhatsApp,Mobile,15,1,0,0,0.0,2,2025-07
349,2290,201,2025-09-28,App Push,Desktop,18,0,0,0,0.0,0,2025-09
350,2885,203,2025-08-02,App Push,Mobile,21,0,0,0,0.0,0,2025-08
351,388,209,2025-09-06,App Push,Mobile,12,0,0,0,0.0,3,2025-09
352,478,208,2025-07-28,WhatsApp,Mobile,18,1,0,0,0.0,6,2025-07
353,551,204,2025-09-26,App Push,Mobile,15,0,0,0,0.0,1,2025-09
354,27,210,2025-08-24,WhatsApp,Desktop,15,0,0,0,0.0,2,2025-08
355,1343,210,2025-07-29,WhatsApp,Mobile,21,0,0,0,0.0,3,2025-07
356,4866,202,2025-09-06,WhatsApp,Desktop,12,0,0,0,0.0,4,2025-09
357,4970,207,2025-08-03,App Push,Desktop,9,0,0,0,0.0,0,2025-08
358,2437,209,2025-08-19,App Push,Mobile,15,1,0,0,0.0,4,2025-08
359,2238,205,2025-09-21,Email,Desktop,18,1,0,0,0.0,2,2025-09
360,1074,203,2025-09-17,App Push,Mobile,18,0,0,0,0.0,3,2025-09
361,3098,210,2025-09-25,WhatsApp,Desktop,15,0,0,0,0.0,3,2025-09
362,2898,201,2025-09-12,App Push,Desktop,21,0,0,0,0.0,4,2025-09
363,2033,210,2025-07-02,WhatsApp,Desktop,18,1,0,0,0.0,0,2025-07
364,1507,207,2025-09-26,App Push,Desktop,12,0,0,0,0.0,1,2025-09
365,2977,203,2025-07-19,App Push,Mobile,18,1,0,0,0.0,2,2025-07
366,1621,206,2025-07-29,App Push,Mobile,15,0,0,0,0.0,4,2025-07
367,1730,206,2025-08-14,App Push,Desktop,12,0,0,0,0.0,1,2025-08
368,3988,203,2025-09-26,App Push,Desktop,9,0,0,0,0.0,6,2025-09
369,3662,202,2025-09-03,WhatsApp,Mobile,15,0,0,0,0.0,2,2025-09
370,2999,204,2025-08-08,App Push,Desktop,15,0,0,0,0.0,2,2025-08
371,3803,210,2025-09-05,WhatsApp,Mobile,12,1,0,0,0.0,1,2025-09
372,4595,204,2025-07-09,App Push,Mobile,15,1,0,0,0.0,1,2025-07
373,2559,207,2025-09-14,App Push,Mobile,12,1,0,0,0.0,1,2025-09
374,2801,208,2025-09-16,WhatsApp,Mobile,21,0,0,0,0.0,2,2025-09
375,3706,204,2025-08-09,App Push,Mobile,15,1,0,0,0.0,1,2025-08
376,656,201,2025-07-31,App Push,Desktop,15,0,0,0,0.0,5,2025-07
377,4573,209,2025-09-22,App Push,Desktop,9,0,0,0,0.0,5,2025-09
378,3720,208,2025-08-30,WhatsApp,Mobile,15,1,0,0,0.0,3,2025-08
379,2728,207,2025-08-09,App Push,Mobile,18,0,0,0,0.0,0,2025-08
380,3426,207,2025-08-23,App Push,Mobile,12,1,0,0,0.0,1,2025-08
381,4670,206,2025-08-18,App Push,Mobile,21,0,0,0,0.0,2,2025-08
382,309,208,2025-08-11,WhatsApp,Mobile,18,1,0,0,0.0,4,2025-08
383,1033,203,2025-09-19,App Push,Mobile,9,0,0,0,0.0,3,2025-09
384,1844,210,2025-07-13,WhatsApp,Mobile,18,1,0,0,0.0,0,2025-07
385,1082,205,2025-07-04,Email,Mobile,15,1,0,0,0.0,1,2025-07
386,1160,208,2025-07-16,WhatsApp,Mobile,12,0,0,0,0.0,2,2025-07
387,744,203,2025-08-19,App Push,Mobile,12,0,0,0,0.0,1,2025-08
388,2696,207,2025-08-06,App Push,Desktop,15,0,0,0,0.0,2,2025-08
389,4576,205,2025-08-11,Email,Mobile,9,1,1,0,0.0,3,2025-08
390,4381,204,2025-08-25,App Push,Mobile,12,0,0,0,0.0,6,2025-08
391,4628,208,2025-09-25,WhatsApp,Mobile,12,0,0,0,0.0,2,2025-09
392,3471,201,2025-09-03,App Push,Mobile,21,0,0,0,0.0,3,2025-09
393,4180,207,2025-09-30,App Push,Mobile,15,0,0,0,0.0,0,2025-09
394,2325,206,2025-07-16,App Push,Mobile,9,0,0,0,0.0,2,2025-07
395,1453,201,2025-09-04,App Push,Mobile,15,0,0,0,0.0,2,2025-09
396,4015,206,2025-09-29,App Push,Mobile,9,1,0,0,0.0,6,2025-09
397,2479,206,2025-09-27,App Push,Desktop,15,0,0,0,0.0,2,2025-09
398,1562,209,2025-07-19,App Push,Mobile,21,0,0,0,0.0,1,2025-07
399,2837,202,2025-08-02,WhatsApp,Desktop,21,1,0,0,0.0,1,2025-08
400,212,201,2025-08-28,App Push,Mobile,9,1,0,0,0.0,2,2025-08
401,1938,210,2025-09-23,WhatsApp,Mobile,9,0,0,0,0.0,1,2025-09
402,4399,205,2025-08-30,Email,Desktop,21,0,0,0,0.0,6,2025-08
403,3923,209,2025-09-11,App Push,Mobile,12,1,0,0,0.0,1,2025-09
404,1299,205,2025-07-29,Email,Mobile,15,1,1,0,0.0,3,2025-07
405,4077,206,2025-08-23,App Push,Desktop,21,0,0,0,0.0,1,2025-08
406,2150,201,2025-07-16,App Push,Mobile,21,0,0,0,0.0,5,2025-07
407,2693,207,2025-09-21,App Push,Desktop,15,0,0,0,0.0,5,2025-09
408,582,209,2025-08-24,App Push,Mobile,9,0,0,0,0.0,6,2025-08
409,4702,206,2025-08-15,App Push,Mobile,18,1,0,0,0.0,2,2025-08
410,118,204,2025-09-16,App Push,Desktop,18,0,0,0,0.0,4,2025-09
411,4956,202,2025-09-21,WhatsApp,Mobile,15,0,0,0,0.0,2,2025-09
412,3431,207,2025-07-24,App Push,Mobile,21,0,0,0,0.0,4,2025-07
413,2888,202,2025-09-27,WhatsApp,Mobile,15,1,0,0,0.0,3,2025-09
414,2299,210,2025-07-30,WhatsApp,Mobile,18,0,0,0,0.0,3,2025-07
415,55,202,2025-07-05,WhatsApp,Mobile,15,1,0,0,0.0,5,2025-07
416,2434,205,2025-08-16,Email,Mobile,12,0,0,0,0.0,2,2025-08
417,29,201,2025-08-10,App Push,Desktop,9,1,0,0,0.0,2,2025-08
418,4657,207,2025-08-30,App Push,Desktop,12,0,0,0,0.0,3,2025-08
419,726,207,2025-08-09,App Push,Mobile,15,1,0,0,0.0,1,2025-08
420,961,209,2025-08-10,App Push,Desktop,15,1,1,0,0.0,2,2025-08
421,1580,203,2025-07-03,App Push,Mobile,18,0,0,0,0.0,1,2025-07
422,1222,202,2025-07-15,WhatsApp,Mobile,15,0,0,0,0.0,9,2025-07
423,4253,201,2025-08-19,App Push,Mobile,18,1,1,0,0.0,2,2025-08
424,1089,206,2025-08-30,App Push,Mobile,15,0,0,0,0.0,2,2025-08
425,994,208,2025-09-05,WhatsApp,Mobile,15,1,1,0,0.0,4,2025-09
426,3880,206,2025-09-30,App Push,Desktop,21,0,0,0,0.0,2,2025-09
427,1821,204,2025-07-28,App Push,Mobile,12,0,0,0,0.0,0,2025-07
428,4296,205,2025-08-01,Email,Desktop,18,0,0,0,0.0,0,2025-08
429,3277,204,2025-08-02,App Push,Mobile,9,0,0,0,0.0,3,2025-08
430,2800,202,2025-07-05,WhatsApp,Desktop,18,1,0,0,0.0,3,2025-07
431,65,202,2025-09-16,WhatsApp,Desktop,15,1,0,0,0.0,3,2025-09
432,2487,203,2025-07-27,App Push,Desktop,18,0,0,0,0.0,3,2025-07
433,2160,210,2025-08-06,WhatsApp,Mobile,9,1,0,0,0.0,6,2025-08
434,1576,209,2025-08-13,App Push,Mobile,12,0,0,0,0.0,3,2025-08
435,1270,208,2025-07-24,WhatsApp,Mobile,12,1,0,0,0.0,8,2025-07
436,1772,205,2025-09-12,Email,Desktop,15,0,0,0,0.0,4,2025-09
437,749,201,2025-08-01,App Push,Mobile,18,0,0,0,0.0,1,2025-08
438,2175,201,2025-07-27,App Push,Mobile,18,0,0,0,0.0,2,2025-07
439,3079,201,2025-07-01,App Push,Desktop,15,0,0,0,0.0,7,2025-07
440,4749,210,2025-08-27,WhatsApp,Mobile,15,1,0,0,0.0,1,2025-08
441,3339,202,2025-07-17,WhatsApp,Desktop,12,1,0,0,0.0,4,2025-07
442,3905,205,2025-08-24,Email,Mobile,21,0,0,0,0.0,4,2025-08
443,886,209,2025-07-31,App Push,Mobile,18,0,0,0,0.0,6,2025-07
444,891,208,2025-08-09,WhatsApp,Desktop,12,0,0,0,0.0,2,2025-08
445,3909,204,2025-07-01,App Push,Mobile,9,0,0,0,0.0,4,2025-07
446,2723,203,2025-08-21,App Push,Mobile,21,0,0,0,0.0,3,2025-08
447,4682,205,2025-08-06,Email,Desktop,15,0,0,0,0.0,1,2025-08
448,2874,204,2025-09-13,App Push,Desktop,15,0,0,0,0.0,1,2025-09
449,1806,201,2025-08-05,App Push,Mobile,18,0,0,0,0.0,1,2025-08
450,3358,209,2025-09-21,App Push,Desktop,12,0,0,0,0.0,5,2025-09
451,3699,207,2025-08-28,App Push,Mobile,15,0,0,0,0.0,3,2025-08
452,1134,209,2025-09-23,App Push,Mobile,18,0,0,0,0.0,3,2025-09
453,3557,203,2025-07-21,App Push,Desktop,12,1,0,0,0.0,2,2025-07
454,2255,202,2025-09-19,WhatsApp,Desktop,21,1,0,0,0.0,1,2025-09
455,1145,208,2025-09-16,WhatsApp,Mobile,18,0,0,0,0.0,1,2025-09
456,1385,209,2025-09-15,App Push,Mobile,18,1,0,0,0.0,2,2025-09
457,4280,205,2025-09-24,Email,Desktop,15,1,0,0,0.0,3,2025-09
458,3126,210,2025-07-14,WhatsApp,Desktop,18,1,0,0,0.0,3,2025-07
459,1728,202,2025-08-02,WhatsApp,Desktop,9,1,0,0,0.0,3,2025-08
460,762,209,2025-09-14,App Push,Desktop,18,1,0,0,0.0,3,2025-09
461,4713,202,2025-07-26,WhatsApp,Mobile,18,1,0,0,0.0,0,2025-07
462,2430,204,2025-08-27,App Push,Mobile,21,0,0,0,0.0,2,2025-08
463,3547,208,2025-07-25,WhatsApp,Desktop,18,0,0,0,0.0,3,2025-07
464,2118,205,2025-09-30,Email,Mobile,9,0,0,0,0.0,2,2025-09
465,2926,205,2025-08-02,Email,Mobile,21,0,0,0,0.0,5,2025-08
466,2742,202,2025-09-30,WhatsApp,Desktop,15,0,0,0,0.0,4,2025-09
467,1540,210,2025-09-11,WhatsApp,Mobile,9,0,0,0,0.0,5,2025-09
468,1251,201,2025-09-02,App Push,Desktop,12,0,0,0,0.0,4,2025-09
469,4672,203,2025-09-12,App Push,Mobile,15,0,0,0,0.0,5,2025-09
470,4370,202,2025-08-27,WhatsApp,Desktop,12,1,0,0,0.0,3,2025-08
471,3957,205,2025-09-10,Email,Mobile,15,0,0,0,0.0,2,2025-09
472,446,210,2025-09-23,WhatsApp,Desktop,12,1,0,0,0.0,6,2025-09
473,1354,205,2025-09-07,Email,Desktop,21,1,0,0,0.0,4,2025-09
474,1214,207,2025-07-25,App Push,Desktop,12,0,0,0,0.0,3,2025-07
475,3422,207,2025-07-02,App Push,Desktop,15,1,0,0,0.0,3,2025-07
476,4462,201,2025-08-09,App Push,Desktop,21,0,0,0,0.0,5,2025-08
477,4217,205,2025-07-25,Email,Mobile,15,1,0,0,0.0,2,2025-07
478,2838,202,2025-08-20,WhatsApp,Mobile,12,0,0,0,0.0,1,2025-08
479,3975,205,2025-07-18,Email,Mobile,9,0,0,0,0.0,2,2025-07
480,2060,205,2025-09-06,Email,Mobile,18,0,0,0,0.0,3,2025-09
481,2067,210,2025-08-23,WhatsApp,Desktop,18,1,0,0,0.0,3,2025-08
482,961,204,2025-09-29,App Push,Desktop,9,0,0,0,0.0,6,2025-09
483,2931,203,2025-09-11,App Push,Mobile,18,0,0,0,0.0,3,2025-09
484,3228,205,2025-07-15,Email,Mobile,15,0,0,0,0.0,0,2025-07
485,4052,201,2025-07-01,App Push,Mobile,12,0,0,0,0.0,4,2025-07
486,21,201,2025-07-05,App Push,Mobile,18,0,0,0,0.0,0,2025-07
487,2216,210,2025-08-02,WhatsApp,Mobile,15,1,0,0,0.0,5,2025-08
488,822,204,2025-08-29,App Push,Mobile,12,0,0,0,0.0,5,2025-08
489,307,201,2025-09-17,App Push,Mobile,9,1,0,0,0.0,1,2025-09
490,4359,202,2025-09-08,WhatsApp,Mobile,9,1,0,0,0.0,4,2025-09
491,4934,203,2025-07-30,App Push,Mobile,15,0,0,0,0.0,1,2025-07
492,4599,205,2025-09-18,Email,Desktop,9,0,0,0,0.0,3,2025-09
493,4575,202,2025-08-27,WhatsApp,Mobile,9,0,0,0,0.0,3,2025-08
494,4059,202,2025-07-07,WhatsApp,Mobile,21,0,0,0,0.0,4,2025-07
495,3889,210,2025-09-19,WhatsApp,Mobile,15,1,0,0,0.0,2,2025-09
496,907,206,2025-07-04,App Push,Desktop,12,0,0,0,0.0,4,2025-07
497,945,208,2025-07-10,WhatsApp,Mobile,21,1,0,0,0.0,1,2025-07
498,1381,207,2025-09-19,App Push,Mobile,15,0,0,0,0.0,3,2025-09
499,3712,203,2025-07-08,App Push,Mobile,18,1,0,0,0.0,7,2025-07
500,1716,202,2025-09-30,WhatsApp,Mobile,15,1,0,0,0.0,3,2025-09
501,4473,203,2025-07-27,App Push,Mobile,9,0,0,0,0.0,2,2025-07
502,3575,208,2025-09-03,WhatsApp,Mobile,9,1,1,0,0.0,3,2025-09
503,3140,206,2025-09-10,App Push,Mobile,12,1,1,0,0.0,5,2025-09
504,3052,206,2025-09-23,App Push,Mobile,18,0,0,0,0.0,1,2025-09
505,340,205,2025-09-26,Email,Desktop,15,0,0,0,0.0,3,2025-09
506,30,208,2025-08-10,WhatsApp,Mobile,15,0,0,0,0.0,2,2025-08
507,3648,205,2025-07-04,Email,Mobile,21,0,0,0,0.0,6,2025-07
508,2441,207,2025-09-24,App Push,Mobile,21,0,0,0,0.0,2,2025-09
509,2823,208,2025-09-26,WhatsApp,Mobile,9,0,0,0,0.0,1,2025-09
510,324,209,2025-07-15,App Push,Desktop,18,1,0,0,0.0,1,2025-07
511,1653,203,2025-09-16,App Push,Mobile,15,0,0,0,0.0,3,2025-09
512,4942,201,2025-08-23,App Push,Mobile,21,0,0,0,0.0,3,2025-08
513,543,203,2025-09-17,App Push,Mobile,21,0,0,0,0.0,3,2025-09
514,3941,209,2025-07-17,App Push,Desktop,12,0,0,0,0.0,4,2025-07
515,2510,207,2025-09-23,App Push,Desktop,18,0,0,0,0.0,4,2025-09
516,4467,201,2025-09-12,App Push,Mobile,15,1,1,0,0.0,1,2025-09
517,3886,209,2025-08-14,App Push,Desktop,18,0,0,0,0.0,1,2025-08
518,2534,210,2025-07-30,WhatsApp,Mobile,15,0,0,0,0.0,2,2025-07
519,4766,202,2025-08-11,WhatsApp,Mobile,21,1,0,0,0.0,2,2025-08
520,4538,203,2025-09-04,App Push,Desktop,12,0,0,0,0.0,4,2025-09
521,3793,203,2025-07-20,App Push,Mobile,18,0,0,0,0.0,1,2025-07
522,2849,208,2025-09-22,WhatsApp,Desktop,9,0,0,0,0.0,2,2025-09
523,975,210,2025-08-21,WhatsApp,Desktop,9,1,0,0,0.0,2,2025-08
524,3846,210,2025-07-14,WhatsApp,Mobile,9,1,0,0,0.0,2,2025-07
525,1381,205,2025-07-06,Email,Desktop,15,0,0,0,0.0,2,2025-07
526,2121,202,2025-08-03,WhatsApp,Mobile,12,1,0,0,0.0,2,2025-08
527,2077,203,2025-08-10,App Push,Mobile,18,0,0,0,0.0,1,2025-08
528,1937,208,2025-07-02,WhatsApp,Mobile,12,0,0,0,0.0,6,2025-07
529,4043,207,2025-07-22,App Push,Mobile,12,0,0,0,0.0,7,2025-07
530,938,206,2025-07-31,App Push,Desktop,15,0,0,0,0.0,1,2025-07
531,3657,209,2025-09-01,App Push,Desktop,15,1,0,0,0.0,3,2025-09
532,4517,202,2025-09-05,WhatsApp,Mobile,15,1,0,0,0.0,1,2025-09
533,2822,210,2025-08-16,WhatsApp,Mobile,18,0,0,0,0.0,8,2025-08
534,4504,201,2025-09-01,App Push,Mobile,18,1,0,0,0.0,3,2025-09
535,945,206,2025-08-11,App Push,Mobile,21,0,0,0,0.0,2,2025-08
536,2531,210,2025-07-07,WhatsApp,Mobile,18,0,0,0,0.0,5,2025-07
537,388,206,2025-09-14,App Push,Mobile,15,1,0,0,0.0,5,2025-09
538,4732,210,2025-08-17,WhatsApp,Mobile,9,1,0,0,0.0,2,2025-08
539,3757,205,2025-08-17,Email,Mobile,9,0,0,0,0.0,2,2025-08
540,4647,205,2025-08-01,Email,Desktop,9,1,0,0,0.0,0,2025-08
541,27,201,2025-08-03,App Push,Desktop,12,0,0,0,0.0,1,2025-08
542,2668,209,2025-08-10,App Push,Mobile,15,0,0,0,0.0,2,2025-08
543,3187,205,2025-08-31,Email,Mobile,21,1,0,0,0.0,2,2025-08
544,4227,201,2025-07-25,App Push,Mobile,18,0,0,0,0.0,1,2025-07
545,4488,210,2025-08-11,WhatsApp,Desktop,9,0,0,0,0.0,0,2025-08
546,1396,210,2025-07-24,WhatsApp,Desktop,12,0,0,0,0.0,3,2025-07
547,3705,207,2025-07-07,App Push,Desktop,15,0,0,0,0.0,2,2025-07
548,2379,210,2025-09-05,WhatsApp,Mobile,12,1,0,0,0.0,1,2025-09
549,2090,207,2025-08-02,App Push,Mobile,21,0,0,0,0.0,1,2025-08
550,3364,210,2025-08-17,WhatsApp,Mobile,12,0,0,0,0.0,4,2025-08
551,3804,210,2025-09-16,WhatsApp,Mobile,21,0,0,0,0.0,3,2025-09
552,4927,210,2025-08-02,WhatsApp,Mobile,15,1,0,0,0.0,2,2025-08
553,2686,208,2025-08-30,WhatsApp,Desktop,9,1,0,0,0.0,3,2025-08
554,649,202,2025-09-05,WhatsApp,Mobile,15,0,0,0,0.0,0,2025-09
555,3093,202,2025-09-13,WhatsApp,Mobile,12,1,1,0,0.0,2,2025-09
556,4029,206,2025-08-09,App Push,Desktop,15,0,0,0,0.0,2,2025-08
557,1948,209,2025-09-16,App Push,Desktop,9,0,0,0,0.0,5,2025-09
558,2615,204,2025-07-29,App Push,Desktop,15,0,0,0,0.0,7,2025-07
559,458,208,2025-07-05,WhatsApp,Mobile,21,1,1,0,0.0,6,2025-07
560,3035,201,2025-08-31,App Push,Desktop,15,1,1,0,0.0,1,2025-08
561,60,205,2025-07-07,Email,Mobile,15,0,0,0,0.0,2,2025-07
562,193,205,2025-08-02,Email,Desktop,18,1,0,0,0.0,1,2025-08
563,4197,203,2025-07-29,App Push,Mobile,12,0,0,0,0.0,3,2025-07
564,1432,201,2025-09-10,App Push,Mobile,18,1,0,0,0.0,3,2025-09
565,1351,209,2025-07-12,App Push,Mobile,21,0,0,0,0.0,3,2025-07
566,1118,205,2025-09-21,Email,Mobile,18,0,0,0,0.0,2,2025-09
567,1771,208,2025-09-28,WhatsApp,Mobile,18,0,0,0,0.0,2,2025-09
568,2171,203,2025-07-28,App Push,Mobile,15,0,0,0,0.0,1,2025-07
569,1087,210,2025-08-14,WhatsApp,Mobile,15,1,1,0,0.0,5,2025-08
570,2499,206,2025-08-22,App Push,Desktop,9,1,1,0,0.0,1,2025-08
571,1500,207,2025-07-11,App Push,Mobile,21,1,0,0,0.0,3,2025-07
572,1007,209,2025-08-03,App Push,Mobile,15,1,0,0,0.0,3,2025-08
573,1277,208,2025-08-12,WhatsApp,Mobile,15,0,0,0,0.0,1,2025-08
574,3234,209,2025-08-10,App Push,Mobile,15,0,0,0,0.0,2,2025-08
575,2008,203,2025-07-07,App Push,Desktop,12,1,0,0,0.0,3,2025-07
576,254,207,2025-07-15,App Push,Mobile,18,0,0,0,0.0,3,2025-07
577,1325,203,2025-08-11,App Push,Desktop,9,0,0,0,0.0,4,2025-08
578,2223,206,2025-08-04,App Push,Mobile,21,0,0,0,0.0,2,2025-08
579,3867,202,2025-09-12,WhatsApp,Desktop,12,0,0,0,0.0,2,2025-09
580,4926,201,2025-08-26,App Push,Mobile,18,0,0,0,0.0,6,2025-08
581,3818,205,2025-09-01,Email,Mobile,18,1,0,0,0.0,4,2025-09
582,1272,204,2025-07-23,App Push,Mobile,18,0,0,0,0.0,1,2025-07
583,600,202,2025-09-08,WhatsApp,Mobile,12,1,0,0,0.0,1,2025-09
584,4801,210,2025-09-09,WhatsApp,Mobile,15,0,0,0,0.0,3,2025-09
585,1167,207,2025-07-08,App Push,Mobile,15,0,0,0,0.0,0,2025-07
586,3092,202,2025-07-26,WhatsApp,Mobile,12,0,0,0,0.0,6,2025-07
587,3266,204,2025-07-23,App Push,Mobile,9,0,0,0,0.0,3,2025-07
588,4170,205,2025-07-07,Email,Mobile,18,0,0,0,0.0,2,2025-07
589,1616,207,2025-07-17,App Push,Mobile,21,0,0,0,0.0,5,2025-07
590,411,209,2025-08-15,App Push,Mobile,18,0,0,0,0.0,1,2025-08
591,3899,209,2025-08-04,App Push,Desktop,18,0,0,0,0.0,1,2025-08
592,3157,201,2025-07-10,App Push,Mobile,15,0,0,0,0.0,1,2025-07
593,3765,201,2025-07-04,App Push,Mobile,21,0,0,0,0.0,1,2025-07
594,4818,206,2025-08-08,App Push,Desktop,18,1,0,0,0.0,4,2025-08
595,2938,209,2025-08-03,App Push,Desktop,9,0,0,0,0.0,4,2025-08
596,4796,202,2025-07-18,WhatsApp,Desktop,12,0,0,0,0.0,0,2025-07
597,1330,204,2025-08-04,App Push,Mobile,18,0,0,0,0.0,4,2025-08
598,4243,201,2025-09-21,App Push,Mobile,18,0,0,0,0.0,2,2025-09
599,3483,201,2025-07-14,App Push,Mobile,18,0,0,0,0.0,3,2025-07
600,3307,210,2025-07-24,WhatsApp,Desktop,15,0,0,0,0.0,0,2025-07
601,3140,205,2025-08-29,Email,Desktop,12,0,0,0,0.0,2,2025-08
602,3403,207,2025-09-20,App Push,Mobile,12,0,0,0,0.0,3,2025-09
603,3329,204,2025-09-19,App Push,Desktop,21,0,0,0,0.0,1,2025-09
604,493,208,2025-09-29,WhatsApp,Desktop,18,1,0,0,0.0,2,2025-09
605,488,203,2025-07-29,App Push,Mobile,9,0,0,0,0.0,3,2025-07
606,4163,205,2025-08-26,Email,Mobile,21,0,0,0,0.0,1,2025-08
607,3376,204,2025-08-09,App Push,Desktop,15,0,0,0,0.0,3,2025-08
608,3810,205,2025-07-29,Email,Desktop,9,0,0,0,0.0,1,2025-07
609,474,207,2025-07-22,App Push,Mobile,9,0,0,0,0.0,1,2025-07
610,4250,208,2025-08-01,WhatsApp,Desktop,18,1,0,0,0.0,1,2025-08
611,4322,202,2025-07-24,WhatsApp,Mobile,18,0,0,0,0.0,2,2025-07
612,1489,206,2025-09-11,App Push,Mobile,18,1,0,0,0.0,0,2025-09
613,2634,202,2025-07-10,WhatsApp,Mobile,9,0,0,0,0.0,1,2025-07
614,2900,203,2025-08-24,App Push,Mobile,12,1,0,0,0.0,5,2025-08
615,2926,203,2025-07-19,App Push,Mobile,15,1,0,0,0.0,4,2025-07
616,922,209,2025-08-06,App Push,Mobile,15,1,0,0,0.0,2,2025-08
617,1039,202,2025-09-22,WhatsApp,Mobile,15,1,0,0,0.0,1,2025-09
618,2464,208,2025-08-25,WhatsApp,Mobile,15,1,0,0,0.0,1,2025-08
619,472,202,2025-08-03,WhatsApp,Desktop,21,0,0,0,0.0,2,2025-08
620,3660,205,2025-08-23,Email,Mobile,12,0,0,0,0.0,3,2025-08
621,1172,208,2025-09-04,WhatsApp,Mobile,9,1,0,0,0.0,2,2025-09
622,1375,206,2025-07-12,App Push,Mobile,12,0,0,0,0.0,1,2025-07
623,530,210,2025-08-09,WhatsApp,Desktop,18,0,0,0,0.0,0,2025-08
624,2684,208,2025-07-28,WhatsApp,Mobile,12,1,0,0,0.0,1,2025-07
625,118,203,2025-09-10,App Push,Mobile,18,0,0,0,0.0,2,2025-09
626,4792,203,2025-08-11,App Push,Mobile,12,0,0,0,0.0,3,2025-08
627,2976,204,2025-08-07,App Push,Mobile,12,1,0,0,0.0,2,2025-08
628,3568,202,2025-07-10,WhatsApp,Desktop,9,0,0,0,0.0,3,2025-07
629,3577,206,2025-09-10,App Push,Mobile,12,0,0,0,0.0,2,2025-09
630,3404,201,2025-08-19,App Push,Desktop,18,1,0,0,0.0,3,2025-08
631,1426,207,2025-08-24,App Push,Desktop,18,1,0,0,0.0,4,2025-08
632,3237,209,2025-08-06,App Push,Mobile,18,1,0,0,0.0,1,2025-08
633,2914,208,2025-08-03,WhatsApp,Mobile,9,1,1,0,0.0,2,2025-08
634,2945,207,2025-09-04,App Push,Mobile,9,0,0,0,0.0,3,2025-09
635,891,208,2025-09-29,WhatsApp,Mobile,15,1,0,0,0.0,6,2025-09
636,1417,209,2025-08-14,App Push,Desktop,9,0,0,0,0.0,0,2025-08
637,1774,204,2025-09-25,App Push,Desktop,15,0,0,0,0.0,1,2025-09
638,903,201,2025-09-16,App Push,Mobile,15,0,0,0,0.0,1,2025-09
639,4155,209,2025-08-04,App Push,Mobile,18,0,0,0,0.0,0,2025-08
640,1916,204,2025-09-13,App Push,Mobile,18,0,0,0,0.0,0,2025-09
641,3861,204,2025-07-18,App Push,Mobile,15,0,0,0,0.0,2,2025-07
642,585,205,2025-09-09,Email,Mobile,12,1,0,0,0.0,4,2025-09
643,2937,205,2025-08-18,Email,Desktop,18,0,0,0,0.0,0,2025-08
644,2342,201,2025-07-11,App Push,Mobile,9,0,0,0,0.0,7,2025-07
645,3305,207,2025-07-30,App Push,Desktop,12,0,0,0,0.0,2,2025-07
646,3729,205,2025-09-01,Email,Mobile,9,1,1,0,0.0,2,2025-09
647,2767,202,2025-07-16,WhatsApp,Mobile,15,0,0,0,0.0,1,2025-07
648,2438,210,2025-08-02,WhatsApp,Mobile,21,0,0,0,0.0,2,2025-08
649,1500,202,2025-08-03,WhatsApp,Mobile,18,0,0,0,0.0,4,2025-08
650,3247,207,2025-07-28,App Push,Mobile,15,0,0,0,0.0,1,2025-07
